门市名称,星期一,星期二,星期三,星期四,星期五,星期六,星期日
青埔影城門市,星期一、11:00 到 21:00;,星期二、11:00 到 21:00. ,星期三、11:00 到 21:00;,星期四、11:00 到 21:00;,星期五、11:00 到 21:00;,星期六、11:00 到 22:00;,星期日、11:00 到 22:00;
平鎮家樂福門市,星期一、08:00 到 21:00;,星期二、08:00 到 21:00. ,星期三、08:00 到 21:00;,星期四、08:00 到 21:00;,星期五、08:00 到 21:00;,星期六、08:00 到 21:00;,星期日、08:00 到 21:00;
平鎮民族門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
青埔高鐵南門市(非高鐵站),星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
天玉門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
天母三越門市,星期一、07:30 到 21:30;,星期二、07:30 到 21:30. ,星期三、07:30 到 21:30;,星期四、07:30 到 21:30;,星期五、07:30 到 22:00;,星期六、07:30 到 22:00;,星期日、07:30 到 21:30;
光明門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
內湖文德門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
內湖民權門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
龍潭門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
南港重陽門市,星期一、07:30 到 18:00;,星期二、07:30 到 18:00. ,星期三、07:30 到 18:00;,星期四、07:30 到 18:00;,星期五、07:30 到 18:00;,星期六、07:30 到 18:00;,星期日、07:30 到 18:00;
南港高鐵門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、06:30 到 22:00;,星期日、06:30 到 22:00;
航棧綠洲門市,星期一、08:00 到 18:00;,星期二、08:00 到 18:00. ,星期三、08:00 到 18:00;,星期四、08:00 到 18:00;,星期五、08:00 到 18:00;,星期六、08:00 到 19:00;,星期日、08:00 到 19:00;
南港車站門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 21:30;
一航廈3F門市,星期一、05:30 到 20:00;,星期二、05:30 到 20:00. ,星期三、05:30 到 20:00;,星期四、05:30 到 20:00;,星期五、05:30 到 20:00;,星期六、05:30 到 19:00;,星期日、05:30 到 19:00;
二航廈5F門市,星期一、07:00 到 16:30;,星期二、07:00 到 16:30. ,星期三、07:00 到 16:30;,星期四、07:00 到 16:30;,星期五、07:00 到 16:30;,星期六、08:00 到 17:30;,星期日、08:00 到 17:30;
新二航廈B2門市,星期一、07:00 到 16:30;,星期二、07:00 到 16:30. ,星期三、07:00 到 16:30;,星期四、07:00 到 16:30;,星期五、07:00 到 16:30;,星期六、07:00 到 16:30;,星期日、07:00 到 16:30;
二航管制4F門市(管制區內),星期一、05:30 到 22:00;,星期二、05:30 到 22:00. ,星期三、05:30 到 22:00;,星期四、05:30 到 22:00;,星期五、05:30 到 22:00;,星期六、05:30 到 22:00;,星期日、05:30 到 22:00;
二航廈D3門市,星期一、05:30 到 22:00;,星期二、05:30 到 22:00. ,星期三、05:30 到 22:00;,星期四、05:30 到 22:00;,星期五、05:30 到 22:00;,星期六、05:30 到 22:00;,星期日、05:30 到 22:00;
紅樹林門市,星期一、07:30 到 20:30;,星期二、07:30 到 20:30. ,星期三、07:30 到 20:30;,星期四、07:30 到 20:30;,星期五、07:30 到 20:30;,星期六、07:30 到 20:30;,星期日、07:30 到 20:30;
二航廈4F門市(報到大廳),星期一、07:00 到 20:00;,星期二、07:00 到 20:00. ,星期三、07:00 到 20:00;,星期四、07:00 到 20:00;,星期五、07:00 到 20:00;,星期六、07:00 到 20:00;,星期日、07:00 到 20:00;
南園門市,星期一、07:30 到 17:30;,星期二、07:30 到 17:30. ,星期三、07:30 到 17:30;,星期四、07:30 到 17:30;,星期五、07:30 到 17:30;,星期六、休息;,星期日、休息;
南港門市,星期一、07:00 到 17:30;,星期二、07:00 到 17:30. ,星期三、07:00 到 17:30;,星期四、07:00 到 17:30;,星期五、07:00 到 17:30;,星期六、休息;,星期日、休息;
潤湖門市,星期一、08:00 到 21:30;,星期二、08:00 到 21:30. ,星期三、08:00 到 21:30;,星期四、08:00 到 21:30;,星期五、08:00 到 22:00;,星期六、08:00 到 22:00;,星期日、08:00 到 21:30;
南港中信門市,星期一、07:30 到 21:30;,星期二、07:30 到 21:30. ,星期三、07:30 到 21:30;,星期四、07:30 到 21:30;,星期五、07:30 到 21:30;,星期六、08:30 到 21:30;,星期日、08:30 到 21:30;
內湖葫洲門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
淡水門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:30 到 22:00;,星期日、07:30 到 22:00;
康寧門市,星期一、07:30 到 21:00;,星期二、07:30 到 21:00. ,星期三、07:30 到 21:00;,星期四、07:30 到 21:00;,星期五、07:30 到 21:00;,星期六、08:00 到 21:00;,星期日、08:00 到 21:00;
草山門市,星期一、08:00 到 20:00;,星期二、08:00 到 20:00. ,星期三、08:00 到 20:00;,星期四、08:00 到 20:00;,星期五、08:00 到 20:00;,星期六、08:00 到 20:00;,星期日、08:00 到 20:00;
河岸門市,星期一、08:00 到 21:00;,星期二、08:00 到 21:00. ,星期三、08:00 到 21:00;,星期四、08:00 到 21:00;,星期五、08:00 到 21:00;,星期六、07:30 到 22:00;,星期日、07:30 到 22:00;
大園門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
楊梅埔心門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
淡水雲門門市,星期一、10:00 到 17:30;,星期二、10:00 到 17:30. ,星期三、10:00 到 17:30;,星期四、10:00 到 17:30;,星期五、10:00 到 17:30;,星期六、09:30 到 18:30;,星期日、09:30 到 18:30;
漁人碼頭門市,星期一、12:00 到 19:00;,星期二、12:00 到 19:00. ,星期三、12:00 到 19:00;,星期四、12:00 到 19:00;,星期五、12:00 到 19:00;,星期六、09:00 到 20:00;,星期日、09:00 到 20:00;
淡海門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 21:30;
汐止福德門市,星期一、07:30 到 20:30;,星期二、07:30 到 20:30. ,星期三、07:30 到 20:30;,星期四、07:30 到 20:30;,星期五、07:30 到 20:30;,星期六、07:30 到 20:30;,星期日、07:30 到 20:30;
東科門市,星期一、07:00 到 19:00;,星期二、07:00 到 19:00. ,星期三、07:00 到 19:00;,星期四、07:00 到 19:00;,星期五、07:00 到 19:00;,星期六、休息;,星期日、休息;
楊梅中山門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
汐科門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 22:00;,星期六、08:00 到 22:00;,星期日、08:00 到 21:30;
汐止大同門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
汐止建成門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
基隆麥金門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
湖口竹笪門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
基隆南站門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
義14門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
礁溪門市,星期一、07:30 到 21:30;,星期二、07:30 到 21:30. ,星期三、07:30 到 21:30;,星期四、07:30 到 21:30;,星期五、07:30 到 21:30;,星期六、07:30 到 21:30;,星期日、07:30 到 21:30;
芎林文德門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
竹東杞林門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
宜蘭新月門市,星期一、08:00 到 21:30;,星期二、08:00 到 21:30. ,星期三、08:00 到 21:30;,星期四、08:00 到 21:30;,星期五、08:00 到 22:00;,星期六、08:00 到 22:00;,星期日、08:00 到 21:30;
六家門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、06:30 到 22:00;,星期日、06:30 到 22:00;
宜蘭門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:00 到 20:30;,星期日、07:00 到 20:30;
竹北華邦電門市,星期一、07:30 到 18:00;,星期二、07:30 到 18:00. ,星期三、07:30 到 18:00;,星期四、07:30 到 18:00;,星期五、07:30 到 18:00;,星期六、休息;,星期日、休息;
竹北嘉豐南門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
宜蘭宜興門市,星期一、07:30 到 20:30;,星期二、07:30 到 20:30. ,星期三、07:30 到 20:30;,星期四、07:30 到 20:30;,星期五、07:30 到 20:30;,星期六、07:30 到 20:30;,星期日、07:30 到 20:30;
台元二門市,星期一、07:30 到 17:30;,星期二、07:30 到 17:30. ,星期三、07:30 到 17:30;,星期四、07:30 到 17:30;,星期五、07:30 到 17:30;,星期六、休息;,星期日、休息;
竹北光明門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
湖口休息站門市(北向),星期一、08:00 到 21:00;,星期二、08:00 到 21:00. ,星期三、08:00 到 21:00;,星期四、08:00 到 21:00;,星期五、08:00 到 21:00;,星期六、08:00 到 21:00;,星期日、08:00 到 21:00;
台元門市,星期一、07:30 到 20:00;,星期二、07:30 到 20:00. ,星期三、07:30 到 20:00;,星期四、07:30 到 20:00;,星期五、07:30 到 20:00;,星期六、休息;,星期日、休息;
竹北遠百門市,星期一、11:00 到 22:00;,星期二、11:00 到 22:00. ,星期三、11:00 到 22:00;,星期四、11:00 到 22:00;,星期五、11:00 到 22:00;,星期六、11:00 到 22:00;,星期日、11:00 到 22:00;
竹北文興門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
竹北自強門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、06:30 到 22:00;,星期日、06:30 到 22:00;
基隆新豐門市,星期一、07:30 到 18:00;,星期二、07:30 到 18:00. ,星期三、07:30 到 18:00;,星期四、07:30 到 18:00;,星期五、07:30 到 18:00;,星期六、07:30 到 18:00;,星期日、07:30 到 18:00;
新竹北門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
新竹新豐門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
宜蘭頭城門市,星期一、07:30 到 18:00;,星期二、07:30 到 18:00. ,星期三、07:30 到 18:00;,星期四、07:30 到 18:00;,星期五、07:30 到 18:00;,星期六、07:30 到 18:00;,星期日、07:30 到 18:00;
新竹日光門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
新竹關埔門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
介壽門市,星期一、06:30 到 22:00;,星期二、06:30 到 22:00. ,星期三、06:30 到 22:00;,星期四、06:30 到 22:00;,星期五、06:30 到 22:00;,星期六、06:30 到 22:00;,星期日、06:30 到 22:00;
新竹達門市,星期一、07:00 到 19:00;,星期二、07:00 到 19:00. ,星期三、07:00 到 19:00;,星期四、07:00 到 19:00;,星期五、07:00 到 19:00;,星期六、休息;,星期日、休息;
聯發科門市,星期一、07:30 到 20:00;,星期二、07:30 到 20:00. ,星期三、07:30 到 20:00;,星期四、07:30 到 20:00;,星期五、07:30 到 20:00;,星期六、休息;,星期日、休息;
聯電門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
台積電門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
台積電12P7門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
台積電P4門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
友達GRC門市,星期一、07:30 到 16:30;,星期二、07:30 到 16:30. ,星期三、07:30 到 16:30;,星期四、07:30 到 16:30;,星期五、07:30 到 16:30;,星期六、休息;,星期日、休息;
光復清大門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 20:30;,星期日、06:30 到 20:30;
台積電RD門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
瑞昱門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
新竹大潤發門市,星期一、08:00 到 21:00;,星期二、08:00 到 21:00. ,星期三、08:00 到 21:00;,星期四、08:00 到 21:00;,星期五、08:00 到 21:00;,星期六、08:00 到 21:00;,星期日、08:00 到 21:00;
新竹台醫門市,星期一、07:00 到 15:00;,星期二、07:00 到 15:00. ,星期三、07:00 到 15:00;,星期四、07:00 到 15:00;,星期五、07:00 到 15:00;,星期六、休息;,星期日、休息;
台積電5門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
研新門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
新竹動物園門市,星期一、07:00 到 20:30;,星期二、07:00 到 20:30. ,星期三、07:00 到 20:30;,星期四、07:00 到 20:30;,星期五、07:00 到 20:30;,星期六、07:00 到 20:30;,星期日、07:00 到 20:30;
新竹巨城門市,星期一、09:00 到 21:30;,星期二、09:00 到 21:30. ,星期三、09:00 到 21:30;,星期四、09:00 到 21:30;,星期五、09:00 到 22:00;,星期六、09:00 到 22:00;,星期日、09:00 到 21:30;
園區門市,星期一、07:30 到 19:00;,星期二、07:30 到 19:00. ,星期三、07:30 到 19:00;,星期四、07:30 到 19:00;,星期五、07:30 到 19:00;,星期六、休息;,星期日、休息;
新竹大魯閣門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
羅東門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
新竹州圖門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
新竹北大門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
西大門市,星期一、08:30 到 21:30;,星期二、08:30 到 21:30. ,星期三、08:30 到 21:30;,星期四、08:30 到 21:30;,星期五、08:30 到 22:00;,星期六、08:30 到 22:00;,星期日、08:30 到 21:30;
新竹竹光門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
福隆觀海門市,星期一、09:30 到 18:00;,星期二、09:30 到 18:00. ,星期三、09:30 到 18:00;,星期四、09:30 到 18:00;,星期五、09:30 到 18:00;,星期六、08:00 到 19:00;,星期日、08:00 到 19:00;
頭份尚順門市,星期一、09:00 到 21:30;,星期二、09:00 到 21:30. ,星期三、09:00 到 21:30;,星期四、09:00 到 21:30;,星期五、09:00 到 21:30;,星期六、09:00 到 21:30;,星期日、09:00 到 21:30;
頭份中央門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
竹南門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
苗栗高鐵門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
苗栗國華門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
西湖休息站門市,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、06:30 到 21:00;,星期日、06:30 到 21:00;
花蓮和平門市,星期一、08:30 到 18:30;,星期二、08:30 到 18:30. ,星期三、08:30 到 18:30;,星期四、08:30 到 18:30;,星期五、08:30 到 18:30;,星期六、08:30 到 20:00;,星期日、08:30 到 18:30;
泰安北門市(北向),星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
泰安南門市(南向),星期一、07:30 到 21:00;,星期二、07:30 到 21:00. ,星期三、07:30 到 21:00;,星期四、07:30 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:30 到 21:00;
美光門市,星期一、07:30 到 17:30;,星期二、07:30 到 17:30. ,星期三、07:30 到 17:30;,星期四、07:30 到 17:30;,星期五、07:30 到 17:30;,星期六、休息;,星期日、休息;
麗寶鐘樓門市,星期一、11:00 到 21:30;,星期二、11:00 到 21:30. ,星期三、11:00 到 21:30;,星期四、11:00 到 21:30;,星期五、11:00 到 22:00;,星期六、10:30 到 22:00;,星期日、10:30 到 21:30;
台中麗寶門市,星期一、11:00 到 21:30;,星期二、11:00 到 21:30. ,星期三、11:00 到 21:30;,星期四、11:00 到 21:30;,星期五、11:00 到 22:00;,星期六、10:30 到 22:00;,星期日、10:30 到 21:30;
豐原向陽門市,星期一、06:30 到 21:30;,星期二、06:30 到 21:30. ,星期三、06:30 到 21:30;,星期四、06:30 到 21:30;,星期五、06:30 到 21:30;,星期六、06:30 到 21:30;,星期日、06:30 到 21:30;
清境門市,星期一、09:00 到 18:00;,星期二、09:00 到 18:00. ,星期三、09:00 到 18:00;,星期四、09:00 到 18:00;,星期五、09:00 到 19:00;,星期六、09:00 到 19:00;,星期日、09:00 到 19:00;
豐原門市,星期一、09:00 到 22:00;,星期二、09:00 到 22:00. ,星期三、09:00 到 22:00;,星期四、09:00 到 22:00;,星期五、09:00 到 22:00;,星期六、09:00 到 22:00;,星期日、09:00 到 22:00;
豐原家樂福門市,星期一、07:00 到 22:00;,星期二、07:00 到 22:00. ,星期三、07:00 到 22:00;,星期四、07:00 到 22:00;,星期五、07:00 到 22:00;,星期六、07:00 到 22:00;,星期日、07:00 到 22:00;
豐原大道門市,星期一、07:00 到 21:00;,星期二、07:00 到 21:00. ,星期三、07:00 到 21:00;,星期四、07:00 到 21:00;,星期五、07:00 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
花蓮中央門市,星期一、07:30 到 21:00;,星期二、07:30 到 21:00. ,星期三、07:30 到 21:00;,星期四、07:30 到 21:00;,星期五、07:30 到 21:00;,星期六、07:30 到 21:00;,星期日、07:30 到 21:00;
花蓮新站門市,星期一、08:00 到 21:00;,星期二、08:00 到 21:00. ,星期三、08:00 到 21:00;,星期四、08:00 到 21:00;,星期五、08:00 到 21:00;,星期六、08:00 到 21:00;,星期日、08:00 到 21:00;
台中慈濟門市,星期一、07:00 到 18:00;,星期二、07:00 到 18:00. ,星期三、07:00 到 18:00;,星期四、07:00 到 18:00;,星期五、07:00 到 18:00;,星期六、07:00 到 14:00;,星期日、休息;
潭子門市,星期一、07:00 到 21:30;,星期二、07:00 到 21:30. ,星期三、07:00 到 21:30;,星期四、07:00 到 21:30;,星期五、07:00 到 21:30;,星期六、07:00 到 21:30;,星期日、07:00 到 21:30;
花蓮遠百門市,星期一、08:30 到 21:30;,星期二、08:30 到 21:30. ,星期三、08:30 到 21:30;,星期四、08:30 到 21:30;,星期五、08:30 到 21:30;,星期六、08:00 到 21:30;,星期日、08:00 到 21:30;
花蓮門市,星期一、07:30 到 22:00;,星期二、07:30 到 22:00. ,星期三、07:30 到 22:00;,星期四、07:30 到 22:00;,星期五、07:30 到 22:00;,星期六、07:30 到 22:00;,星期日、07:30 到 22:00;
清水站3F,星期一、06:30 到 21:00;,星期二、06:30 到 21:00. ,星期三、06:30 到 21:00;,星期四、06:30 到 21:00;,星期五、06:30 到 21:00;,星期六、07:00 到 21:00;,星期日、07:00 到 21:00;
